Timestep,alive_sector 0,alive_sector 1,alive_sector 2,alive_sector 3,dead_sector 0,dead_sector 1,dead_sector 2,dead_sector 3
69210,1.0,1.0,1.0,1.0,1436.0,1524.0,1035.0,1001.0
69220,1.0,1.0,1.0,1.0,1436.0,1524.0,1035.0,1001.0
69230,1.0,1.0,1.0,1.0,1436.0,1524.0,1035.0,1001.0
69240,1.0,1.0,1.0,1.0,1436.0,1524.0,1035.0,1001.0
69250,1.0,1.0,1.0,1.0,1436.0,1524.0,1035.0,1001.0
69260,1.0,1.0,1.0,1.0,1436.0,1524.0,1035.0,1001.0
69270,1.0,1.0,1.0,1.0,1436.0,1524.0,1035.0,1001.0
69280,1.0,1.0,1.0,1.0,1436.0,1524.0,1035.0,1001.0
69290,1.0,1.0,1.0,1.0,1436.0,1524.0,1035.0,1001.0
69300,1.0,1.0,1.0,1.0,1436.0,1524.0,1035.0,1001.0
69310,1.0,1.0,1.0,1.0,1436.0,1524.0,1035.0,1001.0
69320,1.0,1.0,1.0,1.0,1436.0,1524.0,1035.0,1001.0
69330,1.0,1.0,1.0,1.0,1436.0,1524.0,1035.0,1001.0
69340,1.0,1.0,1.0,1.0,1436.0,1524.0,1035.0,1001.0
69350,1.0,1.0,1.0,1.0,1436.0,1524.0,1035.0,1001.0
69360,1.0,1.0,1.0,1.0,1436.0,1524.0,1035.0,1001.0
69370,1.0,1.0,1.0,1.0,1436.0,1524.0,1035.0,1001.0
69380,1.0,0.0,1.0,1.0,1436.0,1525.0,1035.0,1001.0
69390,1.0,0.0,1.0,1.0,1436.0,1525.0,1035.0,1001.0
69400,2.0,0.0,1.0,0.0,1436.0,1525.0,1035.0,1001.0
69410,2.0,1.0,0.0,0.0,1436.0,1525.0,1035.0,1001.0
69420,2.0,1.0,0.0,0.0,1436.0,1525.0,1035.0,1001.0
69430,2.0,1.0,0.0,0.0,1436.0,1525.0,1035.0,1001.0
69440,2.0,1.0,0.0,0.0,1436.0,1525.0,1035.0,1001.0
69450,2.0,1.0,0.0,0.0,1436.0,1525.0,1035.0,1001.0
69460,2.0,1.0,0.0,0.0,1436.0,1525.0,1035.0,1001.0
69470,2.0,1.0,0.0,0.0,1436.0,1525.0,1035.0,1001.0
69480,2.0,1.0,0.0,0.0,1436.0,1525.0,1035.0,1001.0
69490,2.0,1.0,0.0,0.0,1436.0,1525.0,1035.0,1001.0
69500,2.0,1.0,0.0,0.0,1436.0,1525.0,1035.0,1001.0
69510,2.0,1.0,0.0,0.0,1436.0,1525.0,1035.0,1001.0
69520,2.0,1.0,0.0,0.0,1436.0,1525.0,1035.0,1001.0
69530,2.0,1.0,0.0,0.0,1436.0,1525.0,1035.0,1001.0
69540,2.0,1.0,0.0,0.0,1436.0,1525.0,1035.0,1001.0
69550,2.0,1.0,0.0,0.0,1436.0,1525.0,1035.0,1001.0
69560,2.0,1.0,0.0,0.0,1436.0,1525.0,1035.0,1001.0
69570,2.0,1.0,0.0,0.0,1436.0,1525.0,1035.0,1001.0
69580,2.0,1.0,0.0,0.0,1436.0,1525.0,1035.0,1001.0
69590,2.0,1.0,0.0,0.0,1436.0,1525.0,1035.0,1001.0
69600,2.0,0.0,1.0,0.0,1436.0,1525.0,1035.0,1001.0
69610,2.0,0.0,1.0,0.0,1436.0,1525.0,1035.0,1001.0
69620,2.0,0.0,1.0,0.0,1436.0,1525.0,1035.0,1001.0
69630,2.0,0.0,1.0,0.0,1436.0,1525.0,1035.0,1001.0
69640,2.0,0.0,1.0,0.0,1436.0,1525.0,1035.0,1001.0
69650,2.0,0.0,1.0,0.0,1436.0,1525.0,1035.0,1001.0
69660,2.0,0.0,1.0,0.0,1436.0,1525.0,1035.0,1001.0
69670,2.0,0.0,1.0,0.0,1436.0,1525.0,1035.0,1001.0
69680,2.0,0.0,1.0,0.0,1436.0,1525.0,1035.0,1001.0
69690,2.0,0.0,1.0,0.0,1436.0,1525.0,1035.0,1001.0
69700,2.0,0.0,1.0,0.0,1436.0,1525.0,1035.0,1001.0
69710,2.0,0.0,1.0,0.0,1436.0,1525.0,1035.0,1001.0
69720,2.0,0.0,1.0,0.0,1436.0,1525.0,1035.0,1001.0
69730,2.0,0.0,1.0,0.0,1436.0,1525.0,1035.0,1001.0
69740,2.0,0.0,1.0,0.0,1436.0,1525.0,1035.0,1001.0
69750,2.0,0.0,1.0,0.0,1436.0,1525.0,1035.0,1001.0
69760,2.0,0.0,1.0,0.0,1436.0,1525.0,1035.0,1001.0
69770,2.0,0.0,1.0,0.0,1436.0,1525.0,1035.0,1001.0
69780,2.0,0.0,1.0,0.0,1436.0,1525.0,1035.0,1001.0
69790,2.0,0.0,1.0,0.0,1436.0,1525.0,1035.0,1001.0
69800,2.0,0.0,1.0,0.0,1436.0,1525.0,1035.0,1001.0
69810,2.0,0.0,1.0,0.0,1436.0,1525.0,1035.0,1001.0
69820,2.0,0.0,1.0,0.0,1436.0,1525.0,1035.0,1001.0
69830,2.0,0.0,1.0,0.0,1436.0,1525.0,1035.0,1001.0
69840,2.0,0.0,1.0,0.0,1436.0,1525.0,1035.0,1001.0
69850,2.0,0.0,1.0,0.0,1436.0,1525.0,1035.0,1001.0
69860,2.0,0.0,1.0,0.0,1436.0,1525.0,1035.0,1001.0
69870,2.0,0.0,1.0,0.0,1436.0,1525.0,1035.0,1001.0
69880,2.0,0.0,1.0,0.0,1436.0,1525.0,1035.0,1001.0
69890,2.0,0.0,1.0,0.0,1436.0,1525.0,1035.0,1001.0
69900,2.0,0.0,1.0,0.0,1436.0,1525.0,1035.0,1001.0
69910,2.0,0.0,1.0,0.0,1436.0,1525.0,1035.0,1001.0
69920,2.0,0.0,1.0,0.0,1436.0,1525.0,1035.0,1001.0
69930,2.0,0.0,1.0,0.0,1436.0,1525.0,1035.0,1001.0
69940,2.0,0.0,1.0,0.0,1436.0,1525.0,1035.0,1001.0
69950,2.0,0.0,1.0,0.0,1436.0,1525.0,1035.0,1001.0
69960,2.0,0.0,1.0,0.0,1436.0,1525.0,1035.0,1001.0
69970,2.0,0.0,1.0,0.0,1436.0,1525.0,1035.0,1001.0
69980,2.0,0.0,1.0,0.0,1436.0,1525.0,1035.0,1001.0
69990,2.0,0.0,1.0,0.0,1436.0,1525.0,1035.0,1001.0
70000,2.0,0.0,1.0,0.0,1436.0,1525.0,1035.0,1001.0
70010,2.0,0.0,1.0,0.0,1436.0,1525.0,1035.0,1001.0
70020,2.0,0.0,1.0,0.0,1436.0,1525.0,1035.0,1001.0
70030,2.0,0.0,1.0,0.0,1436.0,1525.0,1035.0,1001.0
70040,2.0,0.0,1.0,0.0,1436.0,1525.0,1035.0,1001.0
70050,2.0,0.0,1.0,0.0,1436.0,1525.0,1035.0,1001.0
70060,2.0,0.0,1.0,0.0,1436.0,1525.0,1035.0,1001.0
70070,2.0,0.0,1.0,0.0,1436.0,1525.0,1035.0,1001.0
70080,2.0,0.0,1.0,0.0,1436.0,1525.0,1035.0,1001.0
70090,2.0,0.0,1.0,0.0,1436.0,1525.0,1035.0,1001.0
70100,2.0,0.0,1.0,0.0,1436.0,1525.0,1035.0,1001.0
70110,2.0,0.0,1.0,0.0,1436.0,1525.0,1035.0,1001.0
70120,2.0,0.0,1.0,0.0,1436.0,1525.0,1035.0,1001.0
70130,2.0,0.0,1.0,0.0,1436.0,1525.0,1035.0,1001.0
70140,2.0,0.0,1.0,0.0,1436.0,1525.0,1035.0,1001.0
70150,2.0,0.0,1.0,0.0,1436.0,1525.0,1035.0,1001.0
70160,2.0,0.0,1.0,0.0,1436.0,1525.0,1035.0,1001.0
70170,2.0,0.0,1.0,0.0,1436.0,1525.0,1035.0,1001.0
70180,2.0,0.0,1.0,0.0,1436.0,1525.0,1035.0,1001.0
70190,2.0,0.0,1.0,0.0,1436.0,1525.0,1035.0,1001.0
70200,2.0,0.0,1.0,0.0,1436.0,1525.0,1035.0,1001.0
70210,2.0,0.0,1.0,0.0,1436.0,1525.0,1035.0,1001.0
70220,2.0,0.0,1.0,0.0,1436.0,1525.0,1035.0,1001.0
70230,2.0,0.0,1.0,0.0,1436.0,1525.0,1035.0,1001.0
70240,2.0,0.0,1.0,0.0,1436.0,1525.0,1035.0,1001.0
70250,2.0,0.0,1.0,0.0,1436.0,1525.0,1035.0,1001.0
70260,2.0,0.0,1.0,0.0,1436.0,1525.0,1035.0,1001.0
70270,2.0,0.0,1.0,0.0,1436.0,1525.0,1035.0,1001.0
70280,2.0,0.0,1.0,0.0,1436.0,1525.0,1035.0,1001.0
70290,2.0,0.0,1.0,0.0,1436.0,1525.0,1035.0,1001.0
70300,2.0,0.0,1.0,0.0,1436.0,1525.0,1035.0,1001.0
70310,2.0,0.0,1.0,0.0,1436.0,1525.0,1035.0,1001.0
70320,2.0,0.0,1.0,0.0,1436.0,1525.0,1035.0,1001.0
70330,2.0,0.0,1.0,0.0,1436.0,1525.0,1035.0,1001.0
70340,2.0,0.0,1.0,0.0,1436.0,1525.0,1035.0,1001.0
70350,2.0,0.0,1.0,0.0,1436.0,1525.0,1035.0,1001.0
70360,2.0,0.0,1.0,0.0,1436.0,1525.0,1035.0,1001.0
70370,2.0,0.0,1.0,0.0,1436.0,1525.0,1035.0,1001.0
70380,2.0,0.0,1.0,0.0,1436.0,1525.0,1035.0,1001.0
70390,2.0,0.0,1.0,0.0,1436.0,1525.0,1035.0,1001.0
70400,2.0,0.0,1.0,0.0,1436.0,1525.0,1035.0,1001.0
70410,2.0,0.0,1.0,0.0,1436.0,1525.0,1035.0,1001.0
70420,2.0,0.0,1.0,0.0,1436.0,1525.0,1035.0,1001.0
70430,2.0,0.0,1.0,0.0,1436.0,1525.0,1035.0,1001.0
70440,2.0,0.0,1.0,0.0,1436.0,1525.0,1035.0,1001.0
70450,2.0,0.0,1.0,0.0,1436.0,1525.0,1035.0,1001.0
70460,2.0,0.0,1.0,0.0,1436.0,1525.0,1035.0,1001.0
70470,2.0,0.0,1.0,0.0,1436.0,1525.0,1035.0,1001.0
70480,2.0,0.0,1.0,0.0,1436.0,1525.0,1035.0,1001.0
70490,2.0,0.0,1.0,0.0,1436.0,1525.0,1035.0,1001.0
70500,2.0,0.0,1.0,0.0,1436.0,1525.0,1035.0,1001.0
70510,2.0,0.0,1.0,0.0,1436.0,1525.0,1035.0,1001.0
70520,2.0,0.0,1.0,0.0,1436.0,1525.0,1035.0,1001.0
70530,2.0,0.0,1.0,0.0,1436.0,1525.0,1035.0,1001.0
70540,2.0,0.0,1.0,0.0,1436.0,1525.0,1035.0,1001.0
70550,2.0,1.0,0.0,0.0,1436.0,1525.0,1035.0,1001.0
70560,2.0,1.0,0.0,0.0,1436.0,1525.0,1035.0,1001.0
70570,2.0,1.0,0.0,0.0,1436.0,1525.0,1035.0,1001.0
70580,2.0,1.0,0.0,0.0,1436.0,1525.0,1035.0,1001.0
70590,2.0,1.0,0.0,0.0,1436.0,1525.0,1035.0,1001.0
70600,2.0,1.0,0.0,0.0,1436.0,1525.0,1035.0,1001.0
70610,2.0,1.0,0.0,0.0,1436.0,1525.0,1035.0,1001.0
70620,2.0,1.0,0.0,0.0,1436.0,1525.0,1035.0,1001.0
70630,2.0,1.0,0.0,0.0,1436.0,1525.0,1035.0,1001.0
70640,2.0,1.0,0.0,0.0,1436.0,1525.0,1035.0,1001.0
70650,2.0,1.0,0.0,0.0,1436.0,1525.0,1035.0,1001.0
70660,2.0,1.0,0.0,0.0,1436.0,1525.0,1035.0,1001.0
70670,2.0,1.0,0.0,0.0,1436.0,1525.0,1035.0,1001.0
70680,2.0,1.0,0.0,0.0,1436.0,1525.0,1035.0,1001.0
70690,2.0,1.0,0.0,0.0,1436.0,1525.0,1035.0,1001.0
70700,2.0,1.0,0.0,0.0,1436.0,1525.0,1035.0,1001.0
70710,2.0,1.0,0.0,0.0,1436.0,1525.0,1035.0,1001.0
70720,2.0,1.0,0.0,0.0,1436.0,1525.0,1035.0,1001.0
70730,2.0,1.0,0.0,0.0,1436.0,1525.0,1035.0,1001.0
70740,2.0,1.0,0.0,0.0,1436.0,1525.0,1035.0,1001.0
70750,2.0,1.0,0.0,0.0,1436.0,1525.0,1035.0,1001.0
70760,2.0,1.0,0.0,0.0,1436.0,1525.0,1035.0,1001.0
70770,2.0,1.0,0.0,0.0,1436.0,1525.0,1035.0,1001.0
70780,2.0,1.0,0.0,0.0,1436.0,1525.0,1035.0,1001.0
70790,2.0,1.0,0.0,0.0,1436.0,1525.0,1035.0,1001.0
70800,2.0,1.0,0.0,0.0,1436.0,1525.0,1035.0,1001.0
70810,2.0,1.0,0.0,0.0,1436.0,1525.0,1035.0,1001.0
70820,2.0,1.0,0.0,0.0,1436.0,1525.0,1035.0,1001.0
70830,2.0,1.0,0.0,0.0,1436.0,1525.0,1035.0,1001.0
70840,2.0,1.0,0.0,0.0,1436.0,1525.0,1035.0,1001.0
70850,1.0,1.0,0.0,1.0,1436.0,1525.0,1035.0,1001.0
70860,2.0,1.0,0.0,0.0,1436.0,1525.0,1035.0,1001.0
70870,2.0,1.0,0.0,0.0,1436.0,1525.0,1035.0,1001.0
70880,2.0,1.0,0.0,0.0,1436.0,1525.0,1035.0,1001.0
70890,2.0,0.0,1.0,0.0,1436.0,1525.0,1035.0,1001.0
70900,1.0,0.0,1.0,1.0,1436.0,1525.0,1035.0,1001.0
70910,1.0,0.0,1.0,1.0,1436.0,1525.0,1035.0,1001.0
70920,1.0,0.0,1.0,1.0,1436.0,1525.0,1035.0,1001.0
70930,2.0,0.0,1.0,0.0,1436.0,1525.0,1035.0,1001.0
70940,2.0,0.0,1.0,0.0,1436.0,1525.0,1035.0,1001.0
70950,2.0,0.0,1.0,0.0,1436.0,1525.0,1035.0,1001.0
70960,2.0,0.0,1.0,0.0,1436.0,1525.0,1035.0,1001.0
70970,2.0,0.0,1.0,0.0,1436.0,1525.0,1035.0,1001.0
70980,2.0,0.0,1.0,0.0,1436.0,1525.0,1035.0,1001.0
70990,2.0,0.0,1.0,0.0,1436.0,1525.0,1035.0,1001.0
71000,2.0,0.0,1.0,0.0,1436.0,1525.0,1035.0,1001.0
71010,2.0,0.0,1.0,0.0,1436.0,1525.0,1035.0,1001.0
71020,2.0,0.0,1.0,0.0,1436.0,1525.0,1035.0,1001.0
71030,2.0,0.0,1.0,0.0,1436.0,1525.0,1035.0,1001.0
71040,2.0,0.0,1.0,0.0,1436.0,1525.0,1035.0,1001.0
71050,2.0,0.0,1.0,0.0,1436.0,1525.0,1035.0,1001.0
71060,2.0,0.0,1.0,0.0,1436.0,1525.0,1035.0,1001.0
71070,2.0,0.0,1.0,0.0,1436.0,1525.0,1035.0,1001.0
71080,2.0,0.0,1.0,0.0,1436.0,1525.0,1035.0,1001.0
71090,2.0,0.0,1.0,0.0,1436.0,1525.0,1035.0,1001.0
71100,2.0,0.0,1.0,0.0,1436.0,1525.0,1035.0,1001.0
71110,2.0,0.0,1.0,0.0,1436.0,1525.0,1035.0,1001.0
71120,2.0,0.0,1.0,0.0,1436.0,1525.0,1035.0,1001.0
71130,2.0,0.0,1.0,0.0,1436.0,1525.0,1035.0,1001.0
71140,2.0,0.0,1.0,0.0,1436.0,1525.0,1035.0,1001.0
71150,2.0,0.0,1.0,0.0,1436.0,1525.0,1035.0,1001.0
71160,2.0,0.0,1.0,0.0,1436.0,1525.0,1035.0,1001.0
71170,2.0,0.0,1.0,0.0,1436.0,1525.0,1035.0,1001.0
71180,2.0,0.0,1.0,0.0,1436.0,1525.0,1035.0,1001.0
71190,2.0,0.0,1.0,0.0,1436.0,1525.0,1035.0,1001.0
71200,2.0,0.0,1.0,0.0,1436.0,1525.0,1035.0,1001.0
71210,2.0,0.0,1.0,0.0,1436.0,1525.0,1035.0,1001.0
71220,2.0,0.0,1.0,0.0,1436.0,1525.0,1035.0,1001.0
71230,2.0,0.0,1.0,0.0,1436.0,1525.0,1035.0,1001.0
71240,2.0,0.0,1.0,0.0,1436.0,1525.0,1035.0,1001.0
71250,2.0,0.0,1.0,0.0,1436.0,1525.0,1035.0,1001.0
71260,2.0,0.0,1.0,0.0,1436.0,1525.0,1035.0,1001.0
71270,2.0,0.0,1.0,0.0,1436.0,1525.0,1035.0,1001.0
71280,2.0,0.0,1.0,0.0,1436.0,1525.0,1035.0,1001.0
71290,2.0,0.0,1.0,0.0,1436.0,1525.0,1035.0,1001.0
71300,2.0,0.0,1.0,0.0,1436.0,1525.0,1035.0,1001.0
71310,2.0,0.0,1.0,0.0,1436.0,1525.0,1035.0,1001.0
71320,2.0,0.0,1.0,0.0,1436.0,1525.0,1035.0,1001.0
71330,2.0,0.0,1.0,0.0,1436.0,1525.0,1035.0,1001.0
71340,2.0,0.0,1.0,0.0,1436.0,1525.0,1035.0,1001.0
71350,2.0,1.0,0.0,0.0,1436.0,1525.0,1035.0,1001.0
71360,2.0,1.0,0.0,0.0,1436.0,1525.0,1035.0,1001.0
71370,2.0,1.0,0.0,0.0,1436.0,1525.0,1035.0,1001.0
71380,2.0,1.0,0.0,0.0,1436.0,1525.0,1035.0,1001.0
71390,2.0,1.0,0.0,0.0,1436.0,1525.0,1035.0,1001.0
71400,2.0,1.0,0.0,0.0,1436.0,1525.0,1035.0,1001.0
71410,2.0,1.0,0.0,0.0,1436.0,1525.0,1035.0,1001.0
71420,2.0,1.0,0.0,0.0,1436.0,1525.0,1035.0,1001.0
71430,2.0,1.0,0.0,0.0,1436.0,1525.0,1035.0,1001.0
71440,2.0,1.0,0.0,0.0,1436.0,1525.0,1035.0,1001.0
71450,2.0,1.0,0.0,0.0,1436.0,1525.0,1035.0,1001.0
71460,2.0,1.0,0.0,0.0,1436.0,1525.0,1035.0,1001.0
71470,2.0,1.0,0.0,0.0,1436.0,1525.0,1035.0,1001.0
71480,2.0,1.0,0.0,0.0,1436.0,1525.0,1035.0,1001.0
71490,2.0,1.0,0.0,0.0,1436.0,1525.0,1035.0,1001.0
71500,2.0,1.0,0.0,0.0,1436.0,1525.0,1035.0,1001.0
71510,2.0,1.0,0.0,0.0,1436.0,1525.0,1035.0,1001.0
71520,2.0,1.0,0.0,0.0,1436.0,1525.0,1035.0,1001.0
71530,2.0,1.0,0.0,0.0,1436.0,1525.0,1035.0,1001.0
71540,2.0,1.0,0.0,0.0,1436.0,1525.0,1035.0,1001.0
71550,2.0,1.0,0.0,0.0,1436.0,1525.0,1035.0,1001.0
71560,2.0,1.0,0.0,0.0,1436.0,1525.0,1035.0,1001.0
71570,2.0,1.0,0.0,0.0,1436.0,1525.0,1035.0,1001.0
71580,2.0,1.0,0.0,0.0,1436.0,1525.0,1035.0,1001.0
71590,2.0,1.0,0.0,0.0,1436.0,1525.0,1035.0,1001.0
71600,2.0,1.0,0.0,0.0,1436.0,1525.0,1035.0,1001.0
71610,2.0,1.0,0.0,0.0,1436.0,1525.0,1035.0,1001.0
71620,2.0,1.0,0.0,0.0,1436.0,1525.0,1035.0,1001.0
71630,2.0,1.0,0.0,0.0,1436.0,1525.0,1035.0,1001.0
71640,2.0,1.0,0.0,0.0,1436.0,1525.0,1035.0,1001.0
71650,2.0,1.0,0.0,0.0,1436.0,1525.0,1035.0,1001.0
71660,2.0,1.0,0.0,0.0,1436.0,1525.0,1035.0,1001.0
71670,2.0,1.0,0.0,0.0,1436.0,1525.0,1035.0,1001.0
71680,2.0,1.0,0.0,0.0,1436.0,1525.0,1035.0,1001.0
71690,2.0,1.0,0.0,0.0,1436.0,1525.0,1035.0,1001.0
71700,2.0,1.0,0.0,0.0,1436.0,1525.0,1035.0,1001.0
71710,2.0,1.0,0.0,0.0,1436.0,1525.0,1035.0,1001.0
71720,2.0,1.0,0.0,0.0,1436.0,1525.0,1035.0,1001.0
71730,2.0,1.0,0.0,0.0,1436.0,1525.0,1035.0,1001.0
71740,2.0,1.0,0.0,0.0,1436.0,1525.0,1035.0,1001.0
71750,2.0,1.0,0.0,0.0,1436.0,1525.0,1035.0,1001.0
71760,2.0,1.0,0.0,0.0,1436.0,1525.0,1035.0,1001.0
71770,2.0,1.0,0.0,0.0,1436.0,1525.0,1035.0,1001.0
71780,2.0,1.0,0.0,0.0,1436.0,1525.0,1035.0,1001.0
71790,2.0,1.0,0.0,0.0,1436.0,1525.0,1035.0,1001.0
71800,2.0,1.0,0.0,0.0,1436.0,1525.0,1035.0,1001.0
71810,2.0,1.0,0.0,0.0,1436.0,1525.0,1035.0,1001.0
71820,2.0,1.0,0.0,0.0,1436.0,1525.0,1035.0,1001.0
71830,2.0,1.0,0.0,0.0,1436.0,1525.0,1035.0,1001.0
71840,1.0,1.0,0.0,1.0,1436.0,1525.0,1035.0,1001.0
71850,2.0,1.0,0.0,0.0,1436.0,1525.0,1035.0,1001.0
71860,2.0,1.0,0.0,0.0,1436.0,1525.0,1035.0,1001.0
71870,2.0,1.0,0.0,0.0,1436.0,1525.0,1035.0,1001.0
71880,2.0,1.0,0.0,0.0,1436.0,1525.0,1035.0,1001.0
71890,2.0,1.0,0.0,0.0,1436.0,1525.0,1035.0,1001.0
71900,2.0,1.0,0.0,0.0,1436.0,1525.0,1035.0,1001.0
71910,2.0,1.0,0.0,0.0,1436.0,1525.0,1035.0,1001.0
71920,2.0,1.0,0.0,0.0,1436.0,1525.0,1035.0,1001.0
71930,2.0,1.0,0.0,0.0,1436.0,1525.0,1035.0,1001.0
71940,2.0,1.0,0.0,0.0,1436.0,1525.0,1035.0,1001.0
71950,2.0,1.0,0.0,0.0,1436.0,1525.0,1035.0,1001.0
71960,2.0,1.0,0.0,0.0,1436.0,1525.0,1035.0,1001.0
71970,2.0,1.0,0.0,0.0,1436.0,1525.0,1035.0,1001.0
71980,2.0,1.0,0.0,0.0,1436.0,1525.0,1035.0,1001.0
71990,2.0,1.0,0.0,0.0,1436.0,1525.0,1035.0,1001.0
72000,2.0,1.0,0.0,0.0,1436.0,1525.0,1035.0,1001.0
72010,2.0,1.0,0.0,0.0,1436.0,1525.0,1035.0,1001.0
72020,2.0,1.0,0.0,0.0,1436.0,1525.0,1035.0,1001.0
72030,2.0,1.0,0.0,0.0,1436.0,1525.0,1035.0,1001.0
72040,2.0,1.0,0.0,0.0,1436.0,1525.0,1035.0,1001.0
72050,2.0,1.0,0.0,0.0,1436.0,1525.0,1035.0,1001.0
72060,2.0,1.0,0.0,0.0,1436.0,1525.0,1035.0,1001.0
72070,2.0,1.0,0.0,0.0,1436.0,1525.0,1035.0,1001.0
72080,2.0,1.0,0.0,0.0,1436.0,1525.0,1035.0,1001.0
72090,2.0,1.0,0.0,0.0,1436.0,1525.0,1035.0,1001.0
72100,2.0,1.0,0.0,0.0,1436.0,1525.0,1035.0,1001.0
72110,2.0,1.0,0.0,0.0,1436.0,1525.0,1035.0,1001.0
72120,2.0,1.0,0.0,0.0,1436.0,1525.0,1035.0,1001.0
72130,2.0,1.0,0.0,0.0,1436.0,1525.0,1035.0,1001.0
72140,2.0,1.0,0.0,0.0,1436.0,1525.0,1035.0,1001.0
72150,2.0,1.0,0.0,0.0,1436.0,1525.0,1035.0,1001.0
72160,2.0,1.0,0.0,0.0,1436.0,1525.0,1035.0,1001.0
72170,2.0,1.0,0.0,0.0,1436.0,1525.0,1035.0,1001.0
72180,2.0,1.0,0.0,0.0,1436.0,1525.0,1035.0,1001.0
72190,2.0,1.0,0.0,0.0,1436.0,1525.0,1035.0,1001.0
72200,2.0,1.0,0.0,0.0,1436.0,1525.0,1035.0,1001.0
72210,2.0,1.0,0.0,0.0,1436.0,1525.0,1035.0,1001.0
72220,2.0,1.0,0.0,0.0,1436.0,1525.0,1035.0,1001.0
72230,2.0,1.0,0.0,0.0,1436.0,1525.0,1035.0,1001.0
72240,2.0,1.0,0.0,0.0,1436.0,1525.0,1035.0,1001.0
72250,2.0,1.0,0.0,0.0,1436.0,1525.0,1035.0,1001.0
72260,2.0,1.0,0.0,0.0,1436.0,1525.0,1035.0,1001.0
72270,2.0,1.0,0.0,0.0,1436.0,1525.0,1035.0,1001.0
72280,2.0,1.0,0.0,0.0,1436.0,1525.0,1035.0,1001.0
72290,2.0,1.0,0.0,0.0,1436.0,1525.0,1035.0,1001.0
72300,2.0,1.0,0.0,0.0,1436.0,1525.0,1035.0,1001.0
72310,2.0,1.0,0.0,0.0,1436.0,1525.0,1035.0,1001.0
72320,2.0,1.0,0.0,0.0,1436.0,1525.0,1035.0,1001.0
72330,2.0,1.0,0.0,0.0,1436.0,1525.0,1035.0,1001.0
72340,2.0,1.0,0.0,0.0,1436.0,1525.0,1035.0,1001.0
72350,2.0,1.0,0.0,0.0,1436.0,1525.0,1035.0,1001.0
72360,2.0,1.0,0.0,0.0,1436.0,1525.0,1035.0,1001.0
72370,2.0,1.0,0.0,0.0,1436.0,1525.0,1035.0,1001.0
72380,2.0,1.0,0.0,0.0,1436.0,1525.0,1035.0,1001.0
72390,2.0,1.0,0.0,0.0,1436.0,1525.0,1035.0,1001.0
72400,2.0,1.0,0.0,0.0,1436.0,1525.0,1035.0,1001.0
72410,2.0,1.0,0.0,0.0,1436.0,1525.0,1035.0,1001.0
72420,2.0,1.0,0.0,0.0,1436.0,1525.0,1035.0,1001.0
72430,2.0,1.0,0.0,0.0,1436.0,1525.0,1035.0,1001.0
72440,2.0,1.0,0.0,0.0,1436.0,1525.0,1035.0,1001.0
72450,2.0,1.0,0.0,0.0,1436.0,1525.0,1035.0,1001.0
72460,2.0,1.0,0.0,0.0,1436.0,1525.0,1035.0,1001.0
72470,2.0,1.0,0.0,0.0,1436.0,1525.0,1035.0,1001.0
72480,2.0,1.0,0.0,0.0,1436.0,1525.0,1035.0,1001.0
72490,2.0,1.0,0.0,0.0,1436.0,1525.0,1035.0,1001.0
72500,2.0,1.0,0.0,0.0,1436.0,1525.0,1035.0,1001.0
72510,2.0,1.0,0.0,0.0,1436.0,1525.0,1035.0,1001.0
72520,2.0,1.0,0.0,0.0,1436.0,1525.0,1035.0,1001.0
72530,2.0,1.0,0.0,0.0,1436.0,1525.0,1035.0,1001.0
72540,2.0,1.0,0.0,0.0,1436.0,1525.0,1035.0,1001.0
72550,2.0,1.0,0.0,0.0,1436.0,1525.0,1035.0,1001.0
72560,2.0,1.0,0.0,0.0,1436.0,1525.0,1035.0,1001.0
72570,2.0,1.0,0.0,0.0,1436.0,1525.0,1035.0,1001.0
72580,2.0,1.0,0.0,0.0,1436.0,1525.0,1035.0,1001.0
72590,2.0,1.0,0.0,0.0,1436.0,1525.0,1035.0,1001.0
72600,2.0,1.0,0.0,0.0,1436.0,1525.0,1035.0,1001.0
72610,2.0,1.0,0.0,0.0,1436.0,1525.0,1035.0,1001.0
72620,2.0,1.0,0.0,0.0,1436.0,1525.0,1035.0,1001.0
72630,2.0,1.0,0.0,0.0,1436.0,1525.0,1035.0,1001.0
72640,2.0,1.0,0.0,0.0,1436.0,1525.0,1035.0,1001.0
72650,2.0,1.0,0.0,0.0,1436.0,1525.0,1035.0,1001.0
72660,2.0,1.0,0.0,0.0,1436.0,1525.0,1035.0,1001.0
72670,2.0,1.0,0.0,0.0,1436.0,1525.0,1035.0,1001.0
72680,2.0,1.0,0.0,0.0,1436.0,1525.0,1035.0,1001.0
72690,2.0,1.0,0.0,0.0,1436.0,1525.0,1035.0,1001.0
72700,2.0,1.0,0.0,0.0,1436.0,1525.0,1035.0,1001.0
72710,2.0,1.0,0.0,0.0,1436.0,1525.0,1035.0,1001.0
72720,2.0,1.0,0.0,0.0,1436.0,1525.0,1035.0,1001.0
72730,2.0,1.0,0.0,0.0,1436.0,1525.0,1035.0,1001.0
72740,2.0,1.0,0.0,0.0,1436.0,1525.0,1035.0,1001.0
72750,2.0,1.0,0.0,0.0,1436.0,1525.0,1035.0,1001.0
72760,2.0,1.0,0.0,0.0,1436.0,1525.0,1035.0,1001.0
72770,2.0,1.0,0.0,0.0,1436.0,1525.0,1035.0,1001.0
